"iv_malla_modi_id","year","evi_min","evi_max","evi_mean","evi_mean_all","evi_cv","date_max","month_max"
222859,2004,0.2663,0.5131,8.4452,8.4452,0.0292237010372756,"2004-06-24",6
222859,2005,0.1969,0.4017,7.0362,7.0362,0.0291066200505955,"2005-07-27",7
222859,2006,0.211,0.3809,7.1169,7.1169,0.0238727535865335,"2006-05-24",5
222859,2007,0.21,0.4359,6.7813,6.7813,0.0333121967764293,"2007-06-25",6
222859,2008,0.2219,0.4805,7.1364,7.1364,0.0362367580292585,"2008-05-23",5
222859,2009,0.084,0.4015,6.481,6.481,0.048989353494831,"2009-07-11",7
222859,2010,0.1527,0.4969,7.5606,7.5606,0.0455254873951803,"2010-06-25",6
222859,2011,0.202,0.4598,7.8279,7.8279,0.0329334815212254,"2011-07-11",7
222859,2012,0.1898,0.4325,7.3477,7.3477,0.0330307443145474,"2012-06-08",6
222859,2013,0.2365,0.4771,6.9634,6.9634,0.0345520866243502,"2013-05-24",5
222860,2000,0.277,0.4911,7.0779,7.0779,0.0302490851806327,"2000-06-24",6
222860,2001,0.2691,0.4933,7.4384,7.4384,0.030140890514089,"2001-06-09",6
222860,2002,0.2673,0.5028,8.35,8.35,0.0282035928143713,"2002-05-24",5
222860,2003,0.2767,0.52,7.9825,7.9825,0.0304791731913561,"2003-05-24",5
222860,2004,0.2851,0.5389,8.9735,8.9735,0.0282832785423748,"2004-07-10",7
222860,2005,0.1969,0.4316,7.3685,7.3685,0.0318518015878401,"2005-06-09",6
222860,2006,0.2333,0.4207,7.3599,7.3599,0.0254623024769358,"2006-07-11",7
222860,2007,0.2465,0.4844,7.3874,7.3874,0.0322034816038119,"2007-06-09",6
222860,2008,0.2271,0.4822,7.6961,7.6961,0.0331466586972623,"2008-05-23",5
222860,2009,0.2171,0.4739,7.557,7.557,0.0339817387852322,"2009-06-09",6
222860,2010,0.1836,0.4929,7.748,7.748,0.0399199793495096,"2010-06-25",6
222860,2011,0.2432,0.5096,8.2768,8.2768,0.0321863522134158,"2011-07-11",7
222860,2012,0.2308,0.4937,7.7924,7.7924,0.0337380011293055,"2012-05-23",5
222860,2013,0.2531,0.5143,7.038,7.038,0.0371128161409491,"2013-05-24",5
222861,2000,0.2695,0.5071,7.1434,7.1434,0.0332614721281183,"2000-06-24",6
222861,2001,0.2719,0.4745,7.3797,7.3797,0.0274536905294253,"2001-05-24",5
222861,2002,0.2518,0.4645,7.8367,7.8367,0.0271415264077992,"2002-08-28",8
222861,2003,0.2734,0.5059,8.0201,8.0201,0.0289896634705303,"2003-06-25",6
222861,2004,0.2484,0.5353,8.7827,8.7827,0.0326664920810229,"2004-06-24",6
222861,2005,0.2388,0.4186,7.4811,7.4811,0.024033898758204,"2005-06-25",6
222861,2006,0.2199,0.4634,7.5674,7.5674,0.0321774982160319,"2006-05-24",5
222861,2007,0.232,0.4171,7.0983,7.0983,0.0260766662440303,"2007-06-09",6
222861,2008,0.2362,0.4786,7.7891,7.7891,0.0311204118575959,"2008-07-10",7
222861,2009,0.2472,0.4739,7.5922,7.5922,0.0298595927399173,"2009-06-09",6
222861,2010,0.2241,0.5367,7.9568,7.9568,0.0392871506133119,"2010-06-25",6
222861,2011,0.2484,0.4747,8.3114,8.3114,0.0272276632095676,"2011-08-12",8
222861,2012,0.2325,0.4214,7.6217,7.6217,0.0247844968970177,"2012-10-30",10
222861,2013,0.2531,0.4556,6.6267,6.6267,0.0305581963873421,"2013-05-24",5
222862,2000,0.2866,0.4872,7.1774,7.1774,0.0279488394126007,"2000-06-08",6
222862,2001,0.2792,0.4461,7.4644,7.4644,0.0223594662665452,"2001-05-24",5
222862,2002,0.2615,0.4,7.6293,7.6293,0.0181536969315665,"2002-09-13",9
222862,2003,0.282,0.4428,7.7175,7.7175,0.0208357628765792,"2003-06-25",6
222862,2004,0.2748,0.4654,8.5145,8.5145,0.0223853426507722,"2004-07-26",7
222862,2005,0.2506,0.39,7.2216,7.2216,0.0193032015065913,"2005-06-25",6
222862,2006,0.2606,0.4634,7.4647,7.4647,0.0271678701086447,"2006-05-24",5
222862,2007,0.2459,0.4171,6.9806,6.9806,0.0245251124545168,"2007-06-09",6
222862,2008,0.2261,0.4581,7.3113,7.3113,0.0317317029803181,"2008-05-23",5
222862,2009,0.2171,0.4653,7.392,7.392,0.0335768398268398,"2009-06-25",6
222862,2010,0.2373,0.4637,7.7782,7.7782,0.0291069913347561,"2010-06-25",6
222862,2011,0.2629,0.5057,8.3928,8.3928,0.0289295586693356,"2011-01-03",1
222862,2012,0.2757,0.4214,7.5356,7.5356,0.0193348903869632,"2012-10-30",10
222862,2013,0.2558,0.4206,6.2413,6.2413,0.026404755419544,"2013-09-29",9
222864,2000,0.2381,0.4782,6.8485,6.8485,0.0350587719938673,"2000-07-10",7
222864,2001,0.2075,0.4642,6.8281,6.8281,0.0375946456554532,"2001-06-25",6
222864,2002,0.2211,0.4061,6.7917,6.7917,0.0272391301146988,"2002-05-24",5
222864,2003,0.2126,0.4419,7.0525,7.0525,0.0325132931584544,"2003-05-24",5
222864,2004,0.2386,0.4647,8.072,8.072,0.0280104063429138,"2004-07-26",7
222864,2005,0.2111,0.37,6.5595,6.5595,0.024224407348121,"2005-05-24",5
222864,2006,0.2107,0.4336,6.885,6.885,0.0323747276688453,"2006-05-24",5
222864,2007,0.2147,0.422,6.4854,6.4854,0.0319641039874179,"2007-06-09",6
222864,2008,0.1958,0.4252,6.8888,6.8888,0.0333004296829637,"2008-05-23",5
222864,2009,0.1965,0.6655,7.3065,7.3065,0.0641894203791145,"2009-02-17",2
222864,2010,0.2134,0.4994,7.5447,7.5447,0.0379074051983512,"2010-06-25",6
222864,2011,0.2541,0.4465,7.9383,7.9383,0.0242369273018153,"2011-07-27",7
222864,2012,0.2083,0.444,7.1729,7.1729,0.0328597917160423,"2012-06-24",6
222864,2013,0.2107,0.4292,6.1734,6.1734,0.035393786244209,"2013-06-09",6
222865,2000,0.2262,0.4782,6.5335,6.5335,0.0385704446315145,"2000-07-10",7
222865,2001,0.228,0.4648,6.7551,6.7551,0.0350549954848929,"2001-06-25",6
222865,2002,0.212,0.4187,7.028,7.028,0.0294109277177006,"2002-07-27",7
222865,2003,0.1924,0.4835,7.0786,7.0786,0.0411239510637697,"2003-07-27",7
222865,2004,0.2186,0.442,7.8958,7.8958,0.028293523138884,"2004-07-26",7
222865,2005,0.1934,0.3814,6.7172,6.7172,0.0279878520812243,"2005-02-01",2
222865,2006,0.1975,0.4336,6.7576,6.7576,0.0349384396827276,"2006-05-24",5
222865,2007,0.1785,0.4129,6.7406,6.7406,0.0347743524315343,"2007-06-09",6
222865,2008,0.1958,0.4151,6.834,6.834,0.032089552238806,"2008-11-15",11
222865,2009,0.1965,0.6655,7.0442,7.0442,0.0665795973992788,"2009-02-17",2
222865,2010,0.1899,0.4821,7.2243,7.2243,0.0404468252979527,"2010-06-25",6
222865,2011,0.207,0.4537,7.7086,7.7086,0.0320032171860001,"2011-07-27",7
222865,2012,0.1744,0.4459,6.718,6.718,0.0404138136350104,"2012-10-30",10
222865,2013,0.2005,0.4019,5.602,5.602,0.0359514459121742,"2013-06-25",6
222866,2000,0.1956,0.4268,5.924,5.924,0.0390276839972991,"2000-06-08",6
222866,2001,0.1885,0.4479,6.2619,6.2619,0.0414251265590316,"2001-06-25",6
222866,2002,0.1865,0.3767,6.2627,6.2627,0.0303702875756463,"2002-09-13",9
222866,2003,0.1988,0.4211,6.5382,6.5382,0.0340001835367532,"2003-08-28",8
222866,2004,0.2048,0.442,7.0585,7.0585,0.0336048735567047,"2004-07-26",7
222866,2005,0.1934,0.3766,6.6434,6.6434,0.027576241081374,"2005-05-24",5
222866,2006,0.207,0.4025,6.6845,6.6845,0.0292467649038821,"2006-05-24",5
222866,2007,0.1943,0.432,6.6075,6.6075,0.0359742716609913,"2007-08-28",8
222866,2008,0.2119,0.3905,6.9256,6.9256,0.0257883793461938,"2008-05-23",5
222866,2009,0.095,0.4462,6.5076,6.5076,0.0539676685721311,"2009-07-11",7
222866,2010,0.1877,0.4821,7.2789,7.2789,0.040445671736114,"2010-06-25",6
222866,2011,0.2202,0.4222,7.3773,7.3773,0.0273812912583194,"2011-07-27",7
222866,2012,0.191,0.4459,7.1783,7.1783,0.0355098003705613,"2012-10-30",10
222866,2013,0.1993,0.451,5.7341,5.7341,0.0438952930712754,"2013-06-09",6
222867,2000,0.1779,0.4298,5.561,5.561,0.0452976083438231,"2000-06-08",6
222867,2001,0.1869,0.439,5.4823,5.4823,0.0459843496342776,"2001-06-25",6
222867,2002,0.1819,0.3769,5.8893,5.8893,0.0331108960317865,"2002-06-09",6
222867,2003,0.1649,0.4236,5.9964,5.9964,0.0431425521979855,"2003-06-25",6
222867,2004,0.1952,0.4436,6.9766,6.9766,0.0356047358312072,"2004-07-26",7
222867,2005,0.1885,0.3637,6.4277,6.4277,0.0272570281749304,"2005-07-27",7
222867,2006,0.1718,0.4145,6.1719,6.1719,0.0393233850191999,"2006-06-09",6
222867,2007,0.1919,0.4157,6.4174,6.4174,0.0348739364851809,"2007-08-12",8
222867,2008,0.1876,0.4481,6.5805,6.5805,0.0395866575488185,"2008-06-24",6
222867,2009,0.044,0.3904,5.8624,5.8624,0.0590884279475983,"2009-07-11",7
222867,2010,0.1839,0.5155,7.1159,7.1159,0.0465998679014601,"2010-06-25",6
222867,2011,0.1498,0.4417,7.076,7.076,0.0412521198417185,"2011-07-27",7
222867,2012,0.1939,0.4226,6.9322,6.9322,0.0329909696777358,"2012-06-24",6
222867,2013,0.1906,0.4102,5.5178,5.5178,0.0397984704048715,"2013-09-29",9
222868,2000,0.2037,0.4559,5.9795,5.9795,0.0421774395852496,"2000-06-24",6
222868,2001,0.1927,0.4116,5.4824,5.4824,0.0399277688603531,"2001-07-11",7
222868,2002,0.1965,0.3899,6.1774,6.1774,0.0313076698934827,"2002-06-09",6
222868,2003,0.1649,0.4765,6.4423,6.4423,0.0483678189466495,"2003-07-11",7
222868,2004,0.2157,0.4745,7.2036,7.2036,0.0359264812038425,"2004-07-26",7
222868,2005,0.186,0.4213,6.4712,6.4712,0.0363611076770923,"2005-06-25",6
222868,2006,0.0616,0.4009,6.1381,6.1381,0.0552776917938776,"2006-05-24",5
222868,2007,0.195,0.4512,6.4376,6.4376,0.0397974400397664,"2007-06-25",6
222868,2008,0.1856,0.4481,6.554,6.554,0.040051876716509,"2008-06-24",6
222868,2009,0.044,0.4547,5.9182,5.9182,0.0693961001655909,"2009-06-09",6
222868,2010,0.1757,0.4478,6.8771,6.8771,0.0395660961742595,"2010-06-09",6
222868,2011,0.1498,0.4501,6.9086,6.9086,0.043467562168891,"2011-07-11",7
222868,2012,0.1835,0.4593,6.8572,6.8572,0.0402204981625153,"2012-06-24",6
222868,2013,0.1858,0.4397,5.7351,5.7351,0.0442712420010113,"2013-07-27",7
222869,2000,0.2141,0.3742,5.2519,5.2519,0.0304842057160266,"2000-06-24",6
222869,2001,0.1851,0.3671,5.1361,5.1361,0.0354354471291447,"2001-06-25",6
222869,2002,0.1893,0.3437,5.4752,5.4752,0.0281998831092928,"2002-06-09",6
222869,2003,0.1946,0.424,5.7459,5.7459,0.0399241198071668,"2003-06-09",6
222869,2004,0.2142,0.4245,6.3484,6.3484,0.0331264570600466,"2004-06-24",6
222869,2005,0.1547,0.3061,5.4304,5.4304,0.0278800824985268,"2005-07-27",7
222869,2006,0.0499,0.3691,5.6073,5.6073,0.0569257931624846,"2006-06-09",6
222869,2007,0.195,0.3918,5.6196,5.6196,0.0350202861413624,"2007-06-25",6
222869,2008,0.1912,0.4052,5.9049,5.9049,0.0362410879100408,"2008-07-10",7
222869,2009,0.0247,0.3925,5.2029,5.2029,0.0706913452113244,"2009-06-25",6
222869,2010,0.1757,0.4233,6.2226,6.2226,0.0397904412946357,"2010-06-25",6
222869,2011,0.1692,0.4149,6.3241,6.3241,0.0388513780617005,"2011-06-25",6
222869,2012,0.179,0.3486,5.8484,5.8484,0.0289993844470282,"2012-08-11",8
222869,2013,0.1924,0.3641,5.1499,5.1499,0.0333404532126837,"2013-07-11",7
222870,2000,0.1838,0.3333,4.4904,4.4904,0.0332932478175664,"2000-06-24",6
222870,2001,0.1601,0.2511,4.0973,4.0973,0.022209747882752,"2001-06-09",6
222870,2002,0.1731,0.2805,4.8827,4.8827,0.0219960267884572,"2002-05-24",5
222870,2003,0.1719,0.3438,4.9067,4.9067,0.0350337293904253,"2003-06-25",6
222870,2004,0.1843,0.3693,5.5234,5.5234,0.0334938624760111,"2004-06-24",6
222870,2005,0.1676,0.3028,4.7445,4.7445,0.0284961534408262,"2005-06-09",6
222870,2006,0.0499,0.3297,5.1017,5.1017,0.0548444636101692,"2006-05-24",5
222870,2007,0.1974,0.296,5.1233,5.1233,0.0192454082329748,"2007-06-25",6
222870,2008,0.148,0.3008,5.0354,5.0354,0.0303451562934424,"2008-05-23",5
222870,2009,-0.0934,0.2955,4.4695,4.3761,0.0870119700190178,"2009-06-09",6
222870,2010,0.1677,0.2721,5.2179,5.2179,0.0200080492152015,"2010-07-11",7
222870,2011,0.1766,0.3345,5.205,5.205,0.0303362151777137,"2011-06-25",6
222870,2012,0.1708,0.277,4.8552,4.8552,0.0218734552644587,"2012-06-08",6
222870,2013,0.1917,0.3082,4.6801,4.6801,0.0248926304993483,"2013-07-11",7
222871,2000,0.1713,0.3204,4.2751,4.2751,0.0348763771607682,"2000-05-23",5
222871,2001,0.1601,0.2391,4.0902,4.0902,0.0193144589506626,"2001-01-16",1
222871,2002,0.1801,0.3041,4.8094,4.8094,0.0257828419345449,"2002-04-06",4
222871,2003,0.1731,0.294,4.6007,4.6007,0.0262786097767731,"2003-05-24",5
222871,2004,0.1946,0.345,5.5376,5.5376,0.027159780410286,"2004-06-08",6
222871,2005,0.1668,0.2302,4.6248,4.6248,0.0137087009167964,"2005-06-09",6
222871,2006,0.0753,0.3191,5.1886,5.1886,0.0469876267201172,"2006-05-24",5
222871,2007,0.2043,0.2889,5.1916,5.1916,0.0162955543570383,"2007-06-09",6
222871,2008,0.1512,0.2845,5.1051,5.1051,0.0261111437582026,"2008-05-23",5
222871,2009,-0.0934,0.2647,4.3514,4.258,0.0822953532196534,"2009-05-24",5
222871,2010,0.1677,0.2895,5.1953,5.1953,0.0234442669335746,"2010-05-24",5
222871,2011,0.1798,0.2945,5.0873,5.0873,0.0225463408880939,"2011-01-03",1
222871,2012,0.1718,0.2733,4.9332,4.9332,0.020574880402173,"2012-06-08",6
222871,2013,0.205,0.2984,4.5478,4.5478,0.0205374027002067,"2013-05-24",5
222872,2000,0.1836,0.3425,4.4073,4.4073,0.0360538197989699,"2000-06-24",6
222872,2001,0.1738,0.2948,4.4276,4.4276,0.0273285753003885,"2001-12-18",12
222872,2002,0.1912,0.3367,5.1686,5.1686,0.0281507564911194,"2002-05-24",5
222872,2003,0.1825,0.3064,4.8411,4.8411,0.0255933568817004,"2003-05-24",5
222872,2004,0.1984,0.3544,5.6952,5.6952,0.0273914875684787,"2004-06-08",6
222872,2005,0.1703,0.2403,4.7674,4.7674,0.0146830557536603,"2005-12-18",12
222872,2006,0.0676,0.3255,5.3137,5.3137,0.048534919171199,"2006-05-24",5
222872,2007,0.206,0.3207,5.303,5.303,0.0216292664529512,"2007-05-24",5
222872,2008,0.2007,0.3214,5.545,5.545,0.0217673579801623,"2008-06-08",6
222872,2009,-0.0022,0.2746,4.5236,4.5214,0.0611902024935892,"2009-05-24",5
222872,2010,0.1795,0.2895,5.2917,5.2917,0.0207872706313661,"2010-05-24",5
222872,2011,0.1927,0.3181,5.3657,5.3657,0.0233706692509831,"2011-06-25",6
222872,2012,0.1842,0.2733,5.0511,5.0511,0.0176397220407436,"2012-06-08",6
222872,2013,0.2068,0.3842,4.8299,4.8299,0.0367295389138492,"2013-02-01",2
222873,2000,0.186,0.3852,4.9665,4.9665,0.0401087284808215,"2000-06-24",6
222873,2001,0.1789,0.3684,4.847,4.847,0.0390963482566536,"2001-11-16",11
222873,2002,0.1973,0.4652,6.1718,6.1718,0.0434071097572831,"2002-05-08",5
222873,2003,0.2081,0.4212,5.4638,5.4638,0.0390021596690948,"2003-12-18",12
222873,2004,0.1936,0.4248,6.0933,6.0933,0.0379433147883741,"2004-06-08",6
222873,2005,0.1672,0.3014,5.0296,5.0296,0.0266820423095276,"2005-05-24",5
222873,2006,0.1686,0.4845,6.3911,6.3911,0.0494281109668132,"2006-02-01",2
222873,2007,0.1942,0.3522,5.898,5.898,0.0267887419464225,"2007-05-24",5
222873,2008,0.2169,0.3812,6.1342,6.1342,0.0267842587460468,"2008-06-08",6
222873,2009,-0.0546,0.3584,5.0426,4.988,0.0819021933129735,"2009-05-24",5
222873,2010,0.1914,0.381,5.9492,5.9492,0.0318698312378135,"2010-05-24",5
222873,2011,0.1773,0.3717,5.744,5.744,0.0338440111420613,"2011-06-09",6
222873,2012,0.1868,0.3072,5.1493,5.1493,0.0233818188880042,"2012-06-08",6
222873,2013,0.2068,0.4104,5.1541,5.1541,0.0395025319648435,"2013-02-01",2
222874,2000,0.2071,0.4684,5.8636,5.8636,0.0445630670577802,"2000-04-21",4
222874,2001,0.1885,0.434,6.0363,6.0363,0.0406706094793168,"2001-12-18",12
222874,2002,0.1875,0.5315,7.3651,7.3651,0.0467067656922513,"2002-05-08",5
222874,2003,0.2101,0.4212,6.4058,6.4058,0.0329545099753349,"2003-12-18",12
222874,2004,0.2113,0.5162,7.1322,7.1322,0.0427497826757522,"2004-06-08",6
222874,2005,0.1828,0.3523,5.8449,5.8449,0.0289996407124159,"2005-12-18",12
222874,2006,0.1911,0.4493,7.1532,7.1532,0.0360957333780686,"2006-05-08",5
222874,2007,0.1983,0.4543,6.5777,6.5777,0.0389193791142801,"2007-05-24",5
222874,2008,0.2051,0.4147,6.9757,6.9757,0.0300471637255042,"2008-05-07",5
222874,2009,0.1039,0.3768,5.553,5.553,0.0491446065189987,"2009-05-08",5
222874,2010,0.1932,0.455,6.6781,6.6781,0.0392027672541591,"2010-05-08",5
222874,2011,0.1882,0.4587,6.8025,6.8025,0.0397647923557516,"2011-05-24",5
222874,2012,0.1817,0.364,5.6879,5.6879,0.03205049315213,"2012-10-30",10
222874,2013,0.2055,0.4174,5.7942,5.7942,0.0365710538124331,"2013-05-24",5
222875,2000,0.2225,0.5343,6.7846,6.7846,0.0459570203107036,"2000-05-23",5
222875,2001,0.1913,0.5018,7.263,7.263,0.0427509293680297,"2001-10-31",10
222875,2002,0.225,0.5747,8.4335,8.4335,0.0414655836841169,"2002-05-24",5
222875,2003,0.2235,0.4982,7.3107,7.3107,0.0375750612116487,"2003-05-08",5
222875,2004,0.2231,0.5106,8.0214,8.0214,0.0358416236567183,"2004-05-07",5
222875,2005,0.201,0.3741,6.4539,6.4539,0.0268209919583508,"2005-05-08",5
222875,2006,0.1947,0.5878,7.8527,7.8527,0.0500592153017433,"2006-02-01",2
222875,2007,0.1878,0.4266,7.0018,7.0018,0.034105515724528,"2007-05-24",5
222875,2008,0.2169,0.5303,7.8638,7.8638,0.0398535059386047,"2008-06-08",6
222875,2009,0.1789,0.4749,6.6323,6.6323,0.0446300680005428,"2009-03-05",3
222875,2010,0.2366,0.4901,7.2666,7.2666,0.0348856411526711,"2010-05-08",5
222875,2011,0.2319,0.514,7.5601,7.5601,0.037314321239137,"2011-05-24",5
222875,2012,0.1926,0.4335,6.5409,6.5409,0.0368297940650369,"2012-11-15",11
222875,2013,0.2332,0.5226,6.8593,6.8593,0.0421908941145598,"2013-05-08",5
222876,2000,0.2405,0.547,7.1087,7.1087,0.0431161815803171,"2000-05-23",5
222876,2001,0.2417,0.5018,7.3346,7.3346,0.035462056553868,"2001-11-16",11
222876,2002,0.2754,0.5471,8.3868,8.3868,0.0323961463251777,"2002-04-22",4
222876,2003,0.2603,0.5074,7.7427,7.7427,0.0319139318325649,"2003-05-08",5
222876,2004,0.2576,0.54,8.7401,8.7401,0.0323108431253647,"2004-06-08",6
222876,2005,0.2253,0.3741,7.0244,7.0244,0.0211833039120779,"2005-05-08",5
222876,2006,0.1879,0.492,7.3491,7.3491,0.041379216502701,"2006-05-08",5
222876,2007,0.2359,0.4388,7.1696,7.1696,0.0283000446328944,"2007-06-09",6
222876,2008,0.2518,0.5159,7.9751,7.9751,0.0331155722185302,"2008-05-23",5
222876,2009,0.1558,0.4749,7.137,7.137,0.0447106627434496,"2009-03-05",3
222876,2010,0.2382,0.4901,7.5111,7.5111,0.0335370318595146,"2010-05-08",5
222876,2011,0.2314,0.514,8.0109,8.0109,0.0352769351758229,"2011-05-24",5
222876,2012,0.2087,0.436,7.0237,7.0237,0.0323618605578256,"2012-11-15",11
222876,2013,0.254,0.5172,7.2056,7.2056,0.0365271455534584,"2013-05-24",5
222877,2000,0.2492,0.4726,6.9331,6.9331,0.0322222382484026,"2000-05-07",5
222877,2001,0.2892,0.433,7.1536,7.1536,0.0201017669425184,"2001-05-08",5
222877,2002,0.2655,0.483,7.9007,7.9007,0.0275292062728619,"2002-06-09",6
222877,2003,0.2614,0.4721,7.5945,7.5945,0.0277437619329778,"2003-06-09",6
222877,2004,0.2603,0.5074,8.4028,8.4028,0.0294068643785405,"2004-06-08",6
222877,2005,0.2287,0.4033,6.9149,6.9149,0.0252498228463174,"2005-06-09",6
222877,2006,0.232,0.4521,6.8694,6.8694,0.032040644015489,"2006-05-24",5
222877,2007,0.2254,0.4244,6.7371,6.7371,0.0295379317510502,"2007-06-09",6
222877,2008,0.2478,0.4297,7.5321,7.5321,0.0241499714555038,"2008-05-23",5
222877,2009,0.1958,0.4749,7.0866,7.0866,0.0393841898794909,"2009-03-05",3
222877,2010,0.197,0.4532,7.2484,7.2484,0.0353457314717731,"2010-05-24",5
222877,2011,0.2471,0.507,7.7689,7.7689,0.0334538995224549,"2011-05-24",5
222877,2012,0.2199,0.4242,7.0163,7.0163,0.0291179111497513,"2012-06-24",6
222877,2013,0.2505,0.4673,6.5349,6.5349,0.0331757180676062,"2013-05-24",5
222878,2000,0.2642,0.4508,6.5129,6.5129,0.0286508314268605,"2000-06-24",6
222878,2001,0.2476,0.4652,6.6482,6.6482,0.0327306639391113,"2001-06-09",6
222878,2002,0.2496,0.4562,7.4424,7.4424,0.0277598624099753,"2002-06-25",6
222878,2003,0.2403,0.5397,7.3776,7.3776,0.0405823031880286,"2003-06-09",6
222878,2004,0.2494,0.5281,8.0859,8.0859,0.0344674062256521,"2004-07-10",7
222878,2005,0.2389,0.4363,7.0599,7.0599,0.0279607359877619,"2005-05-24",5
222878,2006,0.2116,0.4404,6.7981,6.7981,0.033656462835204,"2006-05-24",5
222878,2007,0.2254,0.4223,6.4551,6.4551,0.0305030131214079,"2007-06-09",6
222878,2008,0.2201,0.4297,7.2057,7.2057,0.0290880830453669,"2008-05-23",5
222878,2009,0.2144,0.641,7.1568,7.1568,0.0596076458752515,"2009-03-05",3
222878,2010,0.1858,0.4799,6.9458,6.9458,0.0423421348152841,"2010-06-09",6
222878,2011,0.2229,0.5177,7.5672,7.5672,0.0389576065123163,"2011-06-09",6
222878,2012,0.2051,0.3944,6.7313,6.7313,0.0281223537801019,"2012-06-08",6
222878,2013,0.2311,0.5391,6.6568,6.6568,0.0462684773464728,"2013-05-24",5
222879,2000,0.2449,0.5131,6.6001,6.6001,0.040635747943213,"2000-06-08",6
222879,2001,0.2171,0.4557,6.5676,6.5676,0.0363298617455387,"2001-06-09",6
222879,2002,0.2183,0.4626,6.9443,6.9443,0.0351799317425802,"2002-05-24",5
222879,2003,0.2403,0.5213,7.4172,7.4172,0.0378849161408618,"2003-06-09",6
222879,2004,0.2468,0.4814,8.0593,8.0593,0.0291092278485725,"2004-07-10",7
222879,2005,0.2008,0.4044,7.0544,7.0544,0.0288614198230891,"2005-05-24",5
222879,2006,0.2167,0.4125,7.1747,7.1747,0.02729033966577,"2006-05-08",5
222879,2007,0.2015,0.4173,6.9601,6.9601,0.0310053016479648,"2007-07-11",7
222879,2008,0.2201,0.4592,7.5885,7.5885,0.0315082032022139,"2008-06-24",6
222879,2009,0.2263,0.4134,6.9137,6.9137,0.0270622098152943,"2009-05-24",5
222879,2010,0.1412,0.4793,6.7833,6.7833,0.0498429967714829,"2010-07-11",7
222879,2011,0.2097,0.4321,7.2768,7.2768,0.0305628847845207,"2011-05-08",5
222879,2012,0.1843,0.4074,6.4552,6.4552,0.0345612839261371,"2012-06-08",6
222879,2013,0.1898,0.4679,6.1509,6.1509,0.0452128956738038,"2013-05-24",5
222880,2000,0.2449,0.4901,6.2103,6.2103,0.0394827947120107,"2000-06-08",6
222880,2001,0.2484,0.4173,6.6142,6.6142,0.0255359680687007,"2001-05-24",5
222880,2002,0.2247,0.4769,7.0088,7.0088,0.0359833352357037,"2002-05-24",5
222880,2003,0.2014,0.5213,6.9884,6.9884,0.0457758571346803,"2003-06-09",6
222880,2004,0.2123,0.4893,7.9621,7.9621,0.0347898167568857,"2004-06-24",6
222880,2005,0.1737,0.4084,6.7898,6.7898,0.0345665557159268,"2005-07-27",7
222880,2006,0.2146,0.4326,7.2082,7.2082,0.0302433339807442,"2006-06-09",6
222880,2007,0.2021,0.449,6.8566,6.8566,0.0360091007204737,"2007-06-09",6
222880,2008,0.1954,0.4592,7.4218,7.4218,0.0355439381282169,"2008-06-24",6
222880,2009,0.1841,0.4276,6.9378,6.9378,0.0350975813658508,"2009-06-09",6
222880,2010,0.1512,0.4822,6.766,6.766,0.0489210759680757,"2010-06-25",6
222880,2011,0.2097,0.4254,7.1427,7.1427,0.0301986643706162,"2011-06-25",6
222880,2012,0.1769,0.4769,6.2669,6.2669,0.0478705580111379,"2012-05-23",5
222880,2013,0.195,0.3839,5.9553,5.9553,0.0317196446862459,"2013-05-24",5
222905,2000,0.1533,0.3728,4.7998,4.7998,0.0457310721280053,"2000-06-08",6
222905,2001,0.1669,0.3761,5.0469,5.0469,0.041451187857893,"2001-06-25",6
222905,2002,0.1479,0.3439,5.2844,5.2844,0.037090303534933,"2002-06-09",6
222905,2003,0.1582,0.3656,5.6163,5.6163,0.0369282267685131,"2003-06-09",6
222905,2004,0.1703,0.4033,6.4948,6.4948,0.0358748537291372,"2004-07-26",7
222905,2005,0.1615,0.3487,5.7624,5.7624,0.0324864639733444,"2005-06-25",6
222905,2006,0.1521,0.3675,5.5942,5.5942,0.0385041650280648,"2006-06-25",6
222905,2007,0.1574,0.3343,5.0854,5.0854,0.0347858575529949,"2007-06-09",6
222905,2008,0.1504,0.3459,5.7157,5.7157,0.0342040345014609,"2008-09-12",9
222905,2009,0.1549,0.3698,5.7791,5.7791,0.0371857209600111,"2009-05-24",5
222905,2010,0.1523,0.4093,6.01,6.01,0.0427620632279534,"2010-06-25",6
222905,2011,0.16,0.3931,6.4468,6.4468,0.0361574734752125,"2011-07-27",7
222905,2012,0.165,0.3693,5.8327,5.8327,0.0350266600373755,"2012-06-24",6
222905,2013,0.1741,0.346,4.9633,4.9633,0.0346342151391212,"2013-09-29",9
222906,2000,0.1533,0.3978,5.1586,5.1586,0.0473965804675687,"2000-06-08",6
222906,2001,0.1805,0.3852,5.6045,5.6045,0.0365242216076367,"2001-06-25",6
222906,2002,0.1648,0.3792,5.786,5.786,0.0370549602488766,"2002-09-13",9
222906,2003,0.173,0.4195,6.1337,6.1337,0.0401878148588943,"2003-06-09",6
222906,2004,0.1758,0.4201,6.6998,6.6998,0.0364637750380608,"2004-07-26",7
222906,2005,0.2108,0.3737,6.4848,6.4848,0.025120281273131,"2005-06-09",6
222906,2006,0.1666,0.387,6.1468,6.1468,0.0358560551831847,"2006-06-25",6
222906,2007,0.1922,0.3568,5.6692,5.6692,0.029034078882382,"2007-06-25",6
222906,2008,0.1542,0.3434,5.8956,5.8956,0.0320917294253342,"2008-06-08",6
